"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Botswana","BWA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.6816025863719","27.8405419816203","30.4987482710136","32.6279809985908","29.0775365994438","30.6240563663815","28.9626370625942","","","","","","","","","","29.3333740630352","31.1492331125624","35.751214669201","39.1751612933252","33.5156076335395","29.7867605507382","31.5200789767544","29.48597480927","29.1324048731669","31.2430941784713","26.7811392255083","28.154984240063","29.0644156467701","28.800544988701","33.8588005105797","28.3894449604592","25.0924165284784","23.896888551899","26.3691849239333","",
"Central African Republic","CAF","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.66162851275332","","","","11.0060729405559","15.8641793874006","16.3366647703798","13.4640903708419","8.18447190574619","","8.27197400077813","9.30655844158761","9.02134552692702","8.67679860120799","10.1233533419528","9.93933909760806","13.9733066121224","11.6613898280077","","","","",
"Canada","CAN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1003248018335","25.3663221583048","25.5337984176739","25.1350334722377","23.7490719368867","23.4303847545937","22.3451270826694","20.3710462622465","20.1743893660975","19.7560910273366","18.7745182688509","18.7110049059225","17.963084125068","18.0373335713637","17.2659172104417","17.8239879344923","17.0276912468077","16.9627803202211","17.0833534495245","18.85417104193","19.0847071449408","17.8502680006291","17.5175199279774","17.0848821579089","16.4020498301416","17.0597786823228","17.498604071126","17.6065954076372","17.5409004540917","18.1057096781026","28.5714736058033","22.4985744222565","18.2522606578883","19.2603133808938","","",
"Central Europe and the Baltics","CEB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.9986528008759","40.8620955776591","41.7025115423557","38.4876424105349","38.2902575153096","38.6113537581768","38.2099451714259","38.0827530243494","38.1787639544179","38.2650013399088","36.3701964747793","35.778544553514","35.3831484341103","34.7831977614652","35.4332611777684","38.0256047877084","37.556153852249","36.548430256036","36.411466614226","36.9820329132335","36.5311795911063","35.7999345758121","35.6200752694187","34.6112259520609","34.1849365999348","34.731426747612","40.4121942183306","38.3779478535932","37.2513505164288","","","",
"Switzerland","CHE","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","11.1022276392711","12.3871399232195","13.024975306389","15.1508160684716","16.9872247785209","17.2384146242741","16.9424903067892","17.0395834760579","16.6572382448963","15.9975509187373","16.7314184978376","17.1471448106779","17.2329762653341","","","","","","14.0359260685729","15.0879116119048","16.3922335408095","17.5827336399258","17.6792138702836","17.621135865514","18.3043333152888","18.5289874080571","18.5222897658126","19.2106707982503","18.516531788552","17.5202183407864","19.4819504580923","18.3415985235915","18.1701679230064","17.8222313074719","16.8917221176105","16.3543043101587","15.8397851197895","16.918582516051","16.7197445429207","16.6376791837765","16.5219261840556","16.7887620098092","16.7192645031926","17.0674446630017","17.2408228496826","17.2162171396998","16.7182236540887","16.8530605013535","20.0431954756295","18.9667523426681","16.4692697536485","16.7263244208761","","",
"Channel Islands","CHI","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","31.8448459789964","25.9126676776096","23.4956410236158","27.0326830601169","25.2156040705981","26.6254808945812","26.3320411036236","23.6525965818596","23.7589617793258","24.9673373962757","30.4467834585012","28.6911024663033","29.2660041188668","25.4285852757308","23.6614513053869","20.7590817242419","19.1532963800615","17.6122706252634","16.6743057220946","16.9551172110084","16.3836227075877","16.3830092415828","15.8593050019995","15.0472060924644","15.7384446004602","15.864974471906","17.2263941664218","18.7140038461769","20.1386805049182","20.0571230559933","20.0926250802076","19.3366626993026","18.2083109080648","17.2109749859784","15.8867269551126","16.0414047722644","18.4111324189756","21.3114681707184","20.2081834494716","19.4945095729622","19.9248545225746","20.1963012042744","20.6752522601778","21.6348148833018","22.1268634762876","22.3472564737029","22.6179870091523","23.3151987137799","26.2421928843387","30.8172643358219","24.1256231102656","24.579585902841","","",
"China","CHN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.2941205356375","9.08261519702029","10.3190259166705","10.1072584827044","10.5281294074699","9.75267521167762","10.6613980449347","11.0198789267792","10.4786765320953","10.6252444022858","9.60983909951552","11.3215604705724","9.93060164103365","9.21632749724051","13.4545912156732","13.4001933039204","14.9472059883342","14.7370417836244","13.6271086543806","16.0320683194889","16.3773571246349","18.4136127955891","17.8812303499603","","",
"Cameroon","CMR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5567883473176","15.8089333568311","14.9294278084384","9.89986132287048","9.06269479640358","8.8683036987345","","","10.1209826631067","10.4039386813666","","","","","","","","","","","","","12.7527473631683","12.9354089682102","12.8603148223258","12.421318766701","11.9000531275541","10.5272373062848","11.367382512434","12.3229207514112","12.0602939460197","12.4228090170574","","","","",
